time,open,high,low,close,Lag 0
1709424000,62021.37,62025.47,61785.71,61815.78,89.70253894162
1709431200,61814.55,62009.8,61691.3,61955.12,89.66251258174
1709438400,61955.9,62105.91,61924.3,61928.01,89.65534180684
1709445600,61926.23,62056.97,61385,61633.23,89.70861903656
1709452800,61629.5,61899.8,61445.33,61742.82,89.7123195597
1709460000,61741.79,61844.41,61636.17,61842.11,89.72036362112
1709467200,61843.82,62630.65,61838.65,62385.38,89.74632503226
1709474400,62387.13,62426.88,62127.78,62200.15,89.7533776538
1709481600,62194.4,63035.96,62126.5,62615.89,89.76548816896
1709488800,62624.39,62889.71,62623.65,62766.68,89.7758241427
1709496000,62769.83,62893.07,62619.78,62853.53,89.80428364998
1709503200,62852.82,63249.5,62743.66,63148.92,89.82311084504
1709510400,63146.76,64284.25,62288.5,63536.12,89.75636733628
1709517600,63540.89,63903.2,63151.34,63480.65,89.7693332619
1709524800,63486.09,63807.25,63261.52,63384.05,89.76945161258
1709532000,63388.9,64308.94,63367.9,64100.34,89.78797366648
1709539200,64096.15,65587.79,64053.45,65331.45,89.80014490598
1709546400,65332.8,65368.01,64790.84,65245.51,89.8168495462
